model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Logistic Regression,returns,0.2,precision,30,0.4095744680851064,0.401279240548261,0.005614875769420904,0.39926998305881367,0.4032884980377083,0.00829522753684537,0.005614875769420904,0.006285970047398047,0.010304485026292694
Logistic Regression,returns,0.2,recall,30,0.46107784431137727,0.4556886227544911,0.011158331643128015,0.4516956650570487,0.4596815804519335,0.005389221556886249,0.011158331643128015,0.0013962638594438494,0.00938217925432865
Logistic Regression,returns,0.2,f1_score,30,0.43380281690140843,0.42672650341752527,0.007542494878629801,0.4240274562887287,0.42942555054632187,0.007076313483883147,0.007542494878629801,0.004377266355086562,0.009775360612679732
Logistic Regression,returns,0.2,roc_auc,30,0.802286899070077,0.8011095810102449,0.0017287432893253638,0.8004909581690547,0.8017282038514351,0.0011773180598322404,0.001728743289325364,0.0005586952186421083,0.0017959409010223724
Logistic Regression,returns,0.2,average_precision,30,0.3884203679084427,0.38840878883274826,0.002067419666727967,0.3876689722063811,0.38914860545911545,1.157907569451962e-05,0.0020674196667279667,-0.0007282375506726708,0.0007513957020617101
Random Forest,returns,0.2,accuracy,30,0.8524096385542169,0.8558232931726908,0.0023123582765671416,0.8549958263904726,0.856650759954909,-0.0034136546184738307,0.0023123582765671416,-0.004241121400692098,-0.0025861878362555633
Random Forest,returns,0.2,balanced_accuracy,30,0.6336216455976935,0.6410424628778618,0.00546367647677396,0.6390873113604121,0.6429976143953116,-0.007420817280168331,0.005463676476773961,-0.009375968797618105,-0.005465665762718557
Random Forest,returns,0.2,precision,30,0.3986013986013986,0.41431773724412585,0.010487645484064362,0.41056478150638953,0.41807069298186217,-0.015716338642727326,0.010487645484064362,-0.019469294380463627,-0.011963382904991025
Random Forest,returns,0.2,recall,30,0.3413173652694611,0.3540918163672655,0.010517563876172092,0.35032815447041127,0.35785547826411973,-0.01277445109780437,0.01051756387617209,-0.016538112994658575,-0.009010789200950164
Random Forest,returns,0.2,f1_score,30,0.36774193548387096,0.3818103705028856,0.009928150274364132,0.37825762755463294,0.3853631134511382,-0.014068435019014612,0.009928150274364132,-0.017621177967267233,-0.01051569207076199
Random Forest,returns,0.2,roc_auc,30,0.7735124067111256,0.7731290218873194,0.003049530992971831,0.772037761236407,0.7742202825382317,0.0003833848238064023,0.003049530992971831,-0.0007078758271059737,0.0014746454747187783
Random Forest,returns,0.2,average_precision,30,0.3864464632234789,0.3849863383980274,0.003924390667846291,0.38358201323310914,0.3863906635629456,0.0014601248254514827,0.00392439066784629,5.5799660533260506e-05,0.002864449990369705
Logistic Regression,returns,0.5,accuracy,30,0.848644578313253,0.8425200803212852,0.0032896421758018463,0.8413428969870913,0.8436972636554791,0.006124497991967892,0.003289642175801846,0.004947314657773955,0.007301681326161829
Logistic Regression,returns,0.5,balanced_accuracy,30,0.6827353045846292,0.6778654577150608,0.008391997122226064,0.6748624201125045,0.6808684953176171,0.004869846869568332,0.008391997122226064,0.0018668092670120514,0.007872884472124612
