model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Random Forest,returns,0.05,22,7637097396931083358,0.7725903614457831,0.7710843373493976,0.0015060240963854499,0.6457828221846575,0.6459695725670128,-0.00018675038235527186,0.5020080321285141,0.4980237154150198,0.003984316713494307,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.45323741007194246,-0.0003388593473047652,0.7141495612975931,0.7150575545359414,-0.0009079932383483369,0.5009754151362888,0.5020221450604965,-0.0010467299242076233
Logistic Regression,returns,0.05,23,10370262834117155428,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6604250181115673,0.0,0.4320652173913043,0.4320652173913043,0.0,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47391952309985097,0.0,0.72522579087177,0.7248458504387024,0.0003799404330675493,0.4965236950886517,0.4961811279851,0.00034256710355168307
Random Forest,returns,0.05,23,10370262834117155428,0.7725903614457831,0.7703313253012049,0.0022590361445782303,0.6457828221846575,0.6431570474120583,0.0026257747725992875,0.5020080321285141,0.496,0.006008032128514085,0.41254125412541254,0.40924092409240925,0.0033003300330032848,0.4528985507246377,0.4484629294755877,0.0044356212490500035,0.7141495612975931,0.714912661997907,-0.0007631007003139345,0.5009754151362888,0.5018996862002052,-0.0009242710639163487
Logistic Regression,returns,0.05,24,9887477423442269219,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6604250181115673,0.0,0.4320652173913043,0.4320652173913043,0.0,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47391952309985097,0.0,0.72522579087177,0.7250615793286646,0.0001642115431054192,0.4965236950886517,0.4964014902805789,0.00012220480807279
Random Forest,returns,0.05,24,9887477423442269219,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6452950173066088,0.0004878048780487809,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45207956600361665,0.0008189847210210432,0.7141495612975931,0.7134411977783144,0.0007083635192787208,0.5009754151362888,0.4992829845978797,0.0016924305384091731
Logistic Regression,returns,0.05,25,833750895345257682,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6614006278676648,-0.0009756097560975618,0.4320652173913043,0.4344262295081967,-0.0023610121168923803,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47533632286995514,-0.0014167997701041712,0.72522579087177,0.7256926668276583,-0.0004668759558883462,0.4965236950886517,0.4965334732877163,-9.778199064613968e-06
Random Forest,returns,0.05,25,833750895345257682,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6464573774450616,-0.0006745552604040528,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4540540540540541,-0.0011555033294163852,0.7141495612975931,0.7154890123158657,-0.0013394510182725972,0.5009754151362888,0.502221996168244,-0.001246581031955185
Logistic Regression,returns,0.05,26,3753490656173327257,0.7341867469879518,0.7364457831325302,-0.0022590361445783413,0.6604250181115673,0.6618884327457136,-0.0014634146341463428,0.4320652173913043,0.43561643835616437,-0.003551220964860047,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47604790419161674,-0.002128381091765774,0.72522579087177,0.7249875231425582,0.00023826772921176076,0.4965236950886517,0.4962092088013905,0.000314486287261162
Random Forest,returns,0.05,26,3753490656173327257,0.7725903614457831,0.7733433734939759,-0.0007530120481927804,0.6457828221846575,0.648595347339612,-0.0028125251549544483,0.5020080321285141,0.503968253968254,-0.001960221839739873,0.41254125412541254,0.41914191419141916,-0.006600660066006625,0.4528985507246377,0.45765765765765765,-0.004759106933019952,0.7141495612975931,0.7144844240521613,-0.00033486275456817705,0.5009754151362888,0.500722922121232,0.00025249301505680943
Logistic Regression,returns,0.05,27,14263603988635272536,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6604250181115673,0.0,0.4320652173913043,0.4320652173913043,0.0,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47391952309985097,0.0,0.72522579087177,0.7251420751831281,8.371568864184997e-05,0.4965236950886517,0.49617975376938706,0.000343941319264629
