model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,returns,0.05,recall,30,0.4434389140271493,0.4435897435897436,0.0022177941984324093,0.44279611612829173,0.4443833710511955,-0.00015082956259427534,0.0022177941984324098,-0.000944457024046148,0.0006427978988575974
Random Forest,returns,0.05,f1_score,30,0.49,0.48870656967320136,0.002901474479681085,0.48766829036513737,0.48974484898126536,0.0012934303267986133,0.002901474479681085,0.000255151018734642,0.0023317096348625848
Random Forest,returns,0.05,roc_auc,30,0.7699256479744285,0.7704109730891177,0.0007094557942087883,0.7701570975936509,0.7706648485845844,-0.00048532511468900216,0.0007094557942087884,-0.0007392006101557211,-0.0002314496192222832
Random Forest,returns,0.05,average_precision,30,0.4641844234644762,0.46467287738350244,0.0009107027153292174,0.464346986602196,0.4649987681648089,-0.0004884539190261975,0.0009107027153292174,-0.0008143447003326493,-0.00016256313771974566
Logistic Regression,returns,0.1,accuracy,30,0.8072289156626506,0.80730421686747,0.0009956504759492221,0.8069479279204255,0.8076605058145145,-7.530120481926694e-05,0.0009956504759492221,-0.00043159015186378753,0.0002809877422252537
Logistic Regression,returns,0.1,balanced_accuracy,30,0.7105380405236933,0.7097985396646324,0.0013092526506564791,0.7093300296206102,0.7102670497086545,0.0007395008590608635,0.0013092526506564791,0.00027099081503871364,0.0012080109030830133
Logistic Regression,returns,0.1,precision,30,0.43859649122807015,0.4385691015824802,0.0021584119496439007,0.43779672378585055,0.43934147937910983,2.7389645589961005e-05,0.0021584119496439007,-0.0007449881510397028,0.0007997674422196248
Logistic Regression,returns,0.1,recall,30,0.5656108597285068,0.5636500754147813,0.002280574357437688,0.5628339823619521,0.5644661684676104,0.0019607843137254832,0.002280574357437688,0.001144691260896322,0.0027768773665546444
Logistic Regression,returns,0.1,f1_score,30,0.49407114624505927,0.49330212471641216,0.001988174384335325,0.49259066565015663,0.4940135837826677,0.000769021528647007,0.0019881743843353245,5.75624623914637e-05,0.0014804805949025501
Logistic Regression,returns,0.1,roc_auc,30,0.7868561641875846,0.7868798718153095,0.00023418720165102375,0.7867960690014676,0.7869636746291514,-2.37076277247746e-05,0.00023418720165102375,-0.00010751044156664876,6.009518611709956e-05
Logistic Regression,returns,0.1,average_precision,30,0.5115454699383656,0.5116751979895154,0.000352684504255147,0.5115489914605222,0.5118014045185086,-0.00012972805114983924,0.000352684504255147,-0.00025593458014304545,-3.5215221566330178e-06
