ticker,sector,metric,feature_group,noise_intensity,noise_regime,seed_count,mean_paired_difference,std_paired_difference,paired_difference_ci95_lower,paired_difference_ci95_upper,proportion_seeds_favouring_logistic_regression,proportion_seeds_favouring_random_forest,proportion_ties,robustness_classification
XLI,Industrials,accuracy,volatility,0.05,moderate,30,0.0008534136546184634,0.0034293254923719436,-0.00037375471245862434,0.0020805820216955513,0.26666666666666666,0.5,0.23333333333333334,No clear difference
XLI,Industrials,accuracy,volatility,0.1,moderate,30,0.003438755020080306,0.004026949786594326,0.001997729545855532,0.00487978049430508,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLI,Industrials,accuracy,volatility,0.2,moderate,30,0.011772088353413568,0.006087005770764098,0.009593881312783312,0.013950295394043823,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLI,Industrials,accuracy,volatility,0.5,stress,30,0.03433734939759035,0.0076985728213557125,0.03158245049428658,0.03709224830089412,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,accuracy,volatility,1.0,stress,30,0.07374497991967872,0.009827895714915973,0.0702281126047784,0.07726184723457905,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,accuracy,volume_and_range,0.05,moderate,30,0.0004016064257027967,0.001743498465725902,-0.00022229648755096984,0.0010255093389565633,0.26666666666666666,0.5333333333333333,0.2,No clear difference
XLI,Industrials,accuracy,volume_and_range,0.1,moderate,30,-0.0002510040160642601,0.0022575931318825557,-0.00105887334294479,0.0005568653108162698,0.5333333333333333,0.43333333333333335,0.03333333333333333,No clear difference
XLI,Industrials,accuracy,volume_and_range,0.2,moderate,30,0.00047690763052209,0.002512938016997363,-0.000422335689992124,0.001376150951036304,0.43333333333333335,0.5,0.06666666666666667,No clear difference
XLI,Industrials,accuracy,volume_and_range,0.5,stress,30,0.0037901606425702764,0.00482561566006339,0.0020633362560039015,0.005516985029136652,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLI,Industrials,accuracy,volume_and_range,1.0,stress,30,0.00891064257028113,0.0065648550460522615,0.006561439362571163,0.011259845777991096,0.1,0.9,0.0,Random Forest more robust
XLI,Industrials,average_precision,all_predictors,0.05,moderate,30,0.0011126271211133294,0.003931794809219177,-0.0002943475817674991,0.002519601823994158,0.5,0.5,0.0,No clear difference
XLI,Industrials,average_precision,all_predictors,0.1,moderate,30,0.002663333809764102,0.005034962825381137,0.0008615955021987888,0.004465072117329416,0.4,0.6,0.0,Random Forest more robust
XLI,Industrials,average_precision,all_predictors,0.2,moderate,30,0.004325847448384777,0.006152144245345329,0.0021243309039866375,0.006527363992782916,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLI,Industrials,average_precision,all_predictors,0.5,stress,30,0.009390664589310305,0.010050754675267708,0.005794048219655144,0.012987280958965466,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLI,Industrials,average_precision,all_predictors,1.0,stress,30,0.011679410448525678,0.012318035166081948,0.0072714581751170924,0.016087362721934263,0.2,0.8,0.0,Random Forest more robust
XLI,Industrials,average_precision,momentum,0.05,moderate,30,0.0006112434504909082,0.0016898091121201801,6.553025681388836e-06,0.0012159338753004274,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLI,Industrials,average_precision,momentum,0.1,moderate,30,0.001198961901163566,0.002545362058919568,0.0002881157862607125,0.0021098080160664194,0.36666666666666664,0.6333333333333333,0.0,Random Forest more robust
XLI,Industrials,average_precision,momentum,0.2,moderate,30,0.0023304190707346194,0.004371272309110087,0.0007661793642523898,0.0038946587772168487,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLI,Industrials,average_precision,momentum,0.5,stress,30,0.0073575661288329324,0.007262316921487366,0.004758779394368197,0.009956352863297668,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLI,Industrials,average_precision,momentum,1.0,stress,30,0.027268824218603754,0.010317015737008408,0.023576927551677496,0.03096072088553001,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,average_precision,returns,0.05,moderate,30,3.3160900159433904e-05,0.000961393512786406,-0.0003108693500541667,0.0003771911503730345,0.5,0.5,0.0,No clear difference
XLI,Industrials,average_precision,returns,0.1,moderate,30,-0.0002410539463827327,0.0019086926672526505,-0.0009240708454593987,0.00044196295269393335,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLI,Industrials,average_precision,returns,0.2,moderate,30,-0.00044299309826847293,0.0029212136236448404,-0.0014883359682834412,0.0006023497717464952,0.5,0.5,0.0,No clear difference
XLI,Industrials,average_precision,returns,0.5,stress,30,-2.006712609163725e-05,0.0056131991705673095,-0.002028724652344453,0.001988590400161179,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLI,Industrials,average_precision,returns,1.0,stress,30,0.004554720371977004,0.008749941378297744,0.0014235940624125454,0.007685846681541462,0.3,0.7,0.0,Random Forest more robust
XLI,Industrials,average_precision,volatility,0.05,moderate,30,0.0003192906526659058,0.002690670060250355,-0.0006435532627119913,0.0012821345680438028,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLI,Industrials,average_precision,volatility,0.1,moderate,30,0.00029823612955411403,0.0035221569263440495,-0.0009621515395385951,0.0015586237986468232,0.4,0.6,0.0,No clear difference
XLI,Industrials,average_precision,volatility,0.2,moderate,30,0.00047950053232375983,0.004651003414917483,-0.0011848396647936986,0.0021438407294412185,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLI,Industrials,average_precision,volatility,0.5,stress,30,0.009779212617982065,0.006699400352654277,0.007381862990642948,0.012176562245321182,0.1,0.9,0.0,Random Forest more robust
XLI,Industrials,average_precision,volatility,1.0,stress,30,0.027645845905768386,0.010196904619410179,0.02399693045027239,0.031294761361264384,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,average_precision,volume_and_range,0.05,moderate,30,-0.00019022600322117646,0.0014074925515708792,-0.0006938907442982142,0.0003134387378558612,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLI,Industrials,average_precision,volume_and_range,0.1,moderate,30,-0.001198000312779274,0.0019786908138522638,-0.001906065726921699,-0.0004899348986368488,0.8,0.2,0.0,Logistic Regression more robust
XLI,Industrials,average_precision,volume_and_range,0.2,moderate,30,-0.00170628201213584,0.002677284520541381,-0.0026643359736456527,-0.0007482280506260272,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLI,Industrials,average_precision,volume_and_range,0.5,stress,30,-0.00128368811467055,0.0052060919523414535,-0.003146664193849653,0.0005792879645085526,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLI,Industrials,average_precision,volume_and_range,1.0,stress,30,0.0033669544394738767,0.0066656472932826605,0.000981683189309821,0.005752225689637932,0.3,0.7,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,all_predictors,0.05,moderate,30,0.0017853519983769839,0.006886939370921255,-0.0006791076047640359,0.004249811601518004,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLI,Industrials,balanced_accuracy,all_predictors,0.1,moderate,30,0.003977311151687317,0.011058545741765933,2.0061380454954904e-05,0.007934560922919678,0.3,0.7,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,all_predictors,0.2,moderate,30,0.007602116724149617,0.009697840709001026,0.004131788995413937,0.011072444452885296,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,all_predictors,0.5,stress,30,0.025143425531435292,0.015609611020059533,0.01955759796598431,0.030729253096886275,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,all_predictors,1.0,stress,30,0.05122489348752287,0.019730035275649073,0.04416459103870371,0.05828519593634203,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,momentum,0.05,moderate,30,0.00041280629381667356,0.004975034546115276,-0.0013674869544295371,0.002193099542062884,0.4,0.5666666666666667,0.03333333333333333,No clear difference
XLI,Industrials,balanced_accuracy,momentum,0.1,moderate,30,0.0004553549288790101,0.00529476209964512,-0.0014393513550057017,0.0023500612127637216,0.4666666666666667,0.4666666666666667,0.06666666666666667,No clear difference
XLI,Industrials,balanced_accuracy,momentum,0.2,moderate,30,0.00425373639007239,0.005535271168455695,0.002272965041236564,0.006234507738908216,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,momentum,0.5,stress,30,0.015326525551723345,0.009707095515913821,0.011852886032866822,0.018800165070579865,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,momentum,1.0,stress,30,0.035658573972633584,0.00960825310314894,0.03222030475692864,0.039096843188338525,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,returns,0.05,moderate,30,0.004501701945402474,0.003703177986767445,0.003176536721767197,0.00582686716903775,0.1,0.9,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,returns,0.1,moderate,30,0.00422189535853565,0.0050211742570168486,0.002425091226790501,0.006018699490280798,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,returns,0.2,moderate,30,0.0061644800613151335,0.005890568920375347,0.004056567044819226,0.008272393077811042,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,returns,0.5,stress,30,0.011326672076824217,0.007641029902595075,0.008592364642545305,0.014060979511103128,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,returns,1.0,stress,30,0.016284856067266266,0.012190499632361388,0.011922541798476459,0.02064717033605607,0.1,0.9,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volatility,0.05,moderate,30,0.0009535402718604536,0.0073690081593517365,-0.0016834254317463718,0.003590505975467279,0.43333333333333335,0.5,0.06666666666666667,No clear difference
XLI,Industrials,balanced_accuracy,volatility,0.1,moderate,30,-0.00037392078627618665,0.007051612481233456,-0.002897307905143792,0.0021494663325914184,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLI,Industrials,balanced_accuracy,volatility,0.2,moderate,30,0.004138488762651886,0.00987815117387345,0.0006036377627258245,0.007673339762577948,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volatility,0.5,stress,30,0.015462906607154964,0.013655776785355052,0.010576249643233325,0.020349563571076604,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volatility,1.0,stress,30,0.043494849079146164,0.015125634336623034,0.038082210345620655,0.04890748781267167,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volume_and_range,0.05,moderate,30,0.0038688262212303263,0.0031012224873040576,0.002759068006633035,0.004978584435827617,0.13333333333333333,0.8333333333333334,0.03333333333333333,Random Forest more robust
XLI,Industrials,balanced_accuracy,volume_and_range,0.1,moderate,30,0.0034168526408331667,0.0036412184169911364,0.0021138593644908256,0.004719845917175508,0.2,0.8,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volume_and_range,0.2,moderate,30,0.005824090980816454,0.005628428664708805,0.003809983650076254,0.007838198311556653,0.2,0.8,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volume_and_range,0.5,stress,30,0.011425294740875997,0.008980935418867285,0.00821150827548766,0.014639081206264334,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLI,Industrials,balanced_accuracy,volume_and_range,1.0,stress,30,0.015554484795202989,0.00972107638233275,0.012075842287551207,0.019033127302854773,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,all_predictors,0.05,moderate,30,0.0034100956554484296,0.011804332813059981,-0.000814030591785662,0.007634221902682521,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLI,Industrials,f1_score,all_predictors,0.1,moderate,30,0.008856966566716045,0.018617869752234638,0.002194647439201252,0.015519285694230837,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLI,Industrials,f1_score,all_predictors,0.2,moderate,30,0.017965158863880077,0.015711503301958713,0.012342869613624281,0.02358744811413587,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLI,Industrials,f1_score,all_predictors,0.5,stress,30,0.04714206582101676,0.023224064495895317,0.03883144107346371,0.05545269056856981,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,f1_score,all_predictors,1.0,stress,30,0.06886590496959481,0.023922746180716183,0.060305260192104256,0.07742654974708538,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,f1_score,momentum,0.05,moderate,30,0.000967625257676617,0.008487106445211128,-0.002069446779009933,0.004004697294363167,0.4,0.5666666666666667,0.03333333333333333,No clear difference
XLI,Industrials,f1_score,momentum,0.1,moderate,30,0.0007941817509189135,0.009031223093629095,-0.002437599927772687,0.004025963429610514,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLI,Industrials,f1_score,momentum,0.2,moderate,30,0.008024567670180671,0.008844519662854928,0.004859596956146833,0.01118953838421451,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLI,Industrials,f1_score,momentum,0.5,stress,30,0.030676733371766542,0.016521888071461197,0.024764451656080856,0.03658901508745223,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,momentum,1.0,stress,30,0.06846354626909479,0.015336615018340325,0.06297540906823403,0.07395168346995555,0.0,1.0,0.0,Random Forest more robust
XLI,Industrials,f1_score,returns,0.05,moderate,30,0.0077408182462958535,0.006113937225147814,0.005552973908484974,0.009928662584106733,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,returns,0.1,moderate,30,0.007245960178498237,0.00852238847213605,0.004196262630624448,0.010295657726372026,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLI,Industrials,f1_score,returns,0.2,moderate,30,0.010542191011674536,0.010245972602127036,0.006875716804068146,0.014208665219280926,0.2,0.8,0.0,Random Forest more robust
XLI,Industrials,f1_score,returns,0.5,stress,30,0.020775843413531985,0.013072727262737624,0.0160978280417214,0.02545385878534257,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,returns,1.0,stress,30,0.03163646141555232,0.02045416189552483,0.024317033583725157,0.038955889247379485,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,volatility,0.05,moderate,30,0.0016986412719441405,0.013066582964911977,-0.002977175391127275,0.006374457935015556,0.5,0.5,0.0,No clear difference
XLI,Industrials,f1_score,volatility,0.1,moderate,30,0.00013179863015332348,0.012125255553314531,-0.0042071683447959096,0.004470765605102556,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLI,Industrials,f1_score,volatility,0.2,moderate,30,0.01031386575039533,0.017007367179597235,0.004227857567010228,0.01639987393378043,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,volatility,0.5,stress,30,0.03251769213924419,0.020854526758372384,0.025054995581229172,0.039980388697259214,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLI,Industrials,f1_score,volatility,1.0,stress,30,0.06658000316058181,0.020349231964405516,0.05929812402237257,0.07386188229879105,0.0,1.0,0.0,Random Forest more robust
